frag_from,frag_to,chemotype_from,chemotype_to,layer,cross_layer,undirected_key,direction,n_pairs,n_contexts,core_heavy,frag_heavy_max,frag_heavy_diff,frag_ratio,core_over_frag,mean_d_Hf,std_d_Hf,z_Hf,p_Hf,sign_consistency_Hf,sig_Hf,mean_d_Q,std_d_Q,z_Q,p_Q,sign_consistency_Q,sig_Q,mean_d_OBgood,std_d_OBgood,z_OBgood,p_OBgood,sign_consistency_OBgood,sig_OBgood,mean_d_Pe,std_d_Pe,z_Pe,p_Pe,sign_consistency_Pe,sig_Pe,mean_d_D,std_d_D,z_D,p_D,sign_consistency_D,sig_D,mean_d_P,std_d_P,z_P,p_P,sign_consistency_P,sig_P,mean_d_IS,std_d_IS,z_IS,p_IS,sign_consistency_IS,sig_IS,composite_z,composite_gated,n_improve,n_worsen,has_tradeoff,composite_props
[*:1]c1nnn([*:2])c1[N+](=O)[O-],[*:1]c1nn(N=[N+]=[N-])nc1[*:2],nitro,azide,linker,False,*c1nn(N=[N+]=[N-])nc1*||*c1nnn(*)c1[N+](=O)[O-],reverse,374,374,12.4866,8,0,0.390499,1.56083,77.2095,9.29349,1.53921,0,1,True,-61.2856,43.547,-0.403149,1.26323e-90,0.0588235,True,-11.831,1.85087,-0.657821,8.80806e-305,0,True,0.00407246,0.0326091,0.0517044,0.0162067,0.459893,True,-0.259271,0.0906594,-0.576696,7.74895e-182,0,True,-2.5268,0.795451,-0.684291,3.58899e-197,0,True,55.9902,107.122,0.547518,2.16844e-21,0.76738,True,-0.731043,-0.731043,2,4,True,Hf|Q|OBgood|Pe|D|P
[*:1]Nn1nncc1[*:2],[*:1]Nc1nc([*:2])n(O)n1,azole_ring,azole_ring,linker,False,*Nc1nc(*)n(O)n1||*Nn1nncc1*,reverse,119,119,12.2185,7,1,0.364233,1.7455,-42.3538,4.30545,-0.844343,1.70082e-119,0,True,-44.67,29.5004,-0.293848,1.79488e-32,0.0840336,True,9.52932,2.44414,0.529842,2.05422e-73,1,True,-0.0631857,0.0212118,-0.802213,1.0474e-60,0,True,0.125411,0.0747746,0.278952,2.98668e-36,0.957983,True,1.47746,0.685662,0.400116,2.44635e-46,0.991597,True,-8.90609,71.1713,-0.0870909,0.174828,0.504202,False,-0.731494,-0.731494,3,3,True,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn([N+](=O)[O-])c1[*:2],[*:1]c1nn(N=[N+]=[N-])nc1[*:2],nitro,azide,linker,False,*c1nn(N=[N+]=[N-])nc1*||*c1nnn([N+](=O)[O-])c1*,reverse,436,436,12.5252,8,0,0.389764,1.56565,77.4572,4.26125,1.54415,0,1,True,-59.0652,38.9475,-0.388543,5.44359e-115,0.016055,True,-11.7914,1.97391,-0.655617,0,0,True,0.00412385,0.0231748,0.0523569,0.000229134,0.412844,True,-0.264057,0.086055,-0.587341,1.15588e-223,0.00229358,True,-2.57196,0.800322,-0.696521,1.34784e-231,0.00229358,True,55.6744,113.372,0.544429,3.04924e-22,0.763761,True,-0.731517,-0.731517,2,4,True,Hf|Q|OBgood|Pe|D|P
[*:1]c1c(N=[N+]=[N-])nnn1[*:2],[*:2]c1nc([*:1])n([N+](=O)[O-])n1,azide,nitro,linker,False,*c1c(N=[N+]=[N-])nnn1*||*c1nc(*)n([N+](=O)[O-])n1,canonical,343,343,12.6589,8,0,0.387242,1.58236,-93.8699,9.60308,-1.87134,0,0,True,3.4143,46.5575,0.02246,0.175301,0.431487,False,11.7624,1.68656,0.654007,2.74968e-292,1,True,-0.0418609,0.0339232,-0.531471,7.80111e-71,0.0787172,True,0.198785,0.101947,0.442158,9.7584e-119,0.959184,True,2.12089,0.883049,0.574367,2.94504e-144,0.997085,True,-13.8744,69.7682,-0.135675,0.000267789,0.41691,True,-0.709822,-0.732282,3,2,True,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn([N+](=O)[O-])c1[*:2],[*:1]c1nnc([N+](=O)[O-])n1[*:2],nitro,nitro,linker,False,*c1nnc([N+](=O)[O-])n1*||*c1nnn([N+](=O)[O-])c1*,reverse,395,395,12.7975,8,0,0.384662,1.59968,-8.08795,7.89328,-0.161237,1.67493e-63,0.134177,True,-28.6115,29.5065,-0.188213,8.83901e-59,0.134177,True,-0,0,-0,,1,False,-0.0201547,0.0209437,-0.255886,3.77354e-58,0.136709,True,-0.0320034,0.0520908,-0.0711851,2.65311e-29,0.288608,True,-0.208805,0.481267,-0.0565472,1.6125e-16,0.329114,True,0.259195,68.6005,0.00253461,0.940179,0.475949,False,-0.733068,-0.733068,0,5,False,Hf|Q|OBgood|Pe|D|P
[*:1]Nc1nnc([*:2])n1N=[N+]=[N-],[*:1]Nn1c([*:2])nnc1N=[N+]=[N-],azide,azide,linker,False,*Nc1nnc(*)n1N=[N+]=[N-]||*Nn1c(*)nnc1N=[N+]=[N-],canonical,102,102,12.4216,9,0,0.420137,1.38017,-8.22971,3.34575,-0.164063,8.14184e-45,0.00980392,True,-27.7683,11.9971,-0.182666,1.53914e-42,0.00980392,True,0,0,0,,0,False,-0.0212206,0.0102564,-0.269419,1.86734e-38,0.00980392,True,-0.0303319,0.0478187,-0.0674672,4.78664e-09,0.215686,True,-0.183033,0.491113,-0.0495678,0.000280948,0.284314,True,11.0211,77.8762,0.107773,0.156008,0.607843,False,-0.733183,-0.733183,0,5,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c([N+](=O)[O-])nnn1[*:2],[*:1]c1nnn([*:2])c1N=[N+]=[N-],nitro,azide,linker,False,*c1c([N+](=O)[O-])nnn1*||*c1nnn(*)c1N=[N+]=[N-],canonical,389,389,12.6632,8,0,0.387161,1.5829,77.8815,7.38877,1.55261,0,1,True,-56.914,38.3355,-0.374392,2.69656e-100,0.0385604,True,-11.7408,1.76535,-0.652803,0,0,True,0.00331131,0.0277792,0.0420408,0.019222,0.462725,True,-0.26786,0.0862741,-0.5958,1.61952e-201,0,True,-2.6071,0.812582,-0.706039,1.50415e-206,0,True,47.5487,93.7094,0.464969,3.98694e-21,0.766067,True,-0.734387,-0.734387,2,4,True,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc([*:2])n1[N+](=O)[O-],[*:1]c1nc([*:2])n(N[N+](=O)[O-])n1,nitro,nitramine,linker,False,*c1nc(*)n(N[N+](=O)[O-])n1||*c1nnc(*)n1[N+](=O)[O-],reverse,425,425,12.8282,9,1,0.41231,1.42536,1.48588,3.83648,0.0296218,1.33888e-14,0.642353,True,-53.2611,13.8908,-0.350363,7.21727e-256,0,True,-0.823559,0.918327,-0.0457909,2.1374e-56,0.183529,True,-0.00434635,0.0100654,-0.0551818,1.61528e-17,0.291765,True,-0.0623522,0.0553096,-0.13869,1.19899e-77,0.117647,True,-0.646831,0.553582,-0.17517,2.08207e-81,0.117647,True,-38.2999,80.2263,-0.374527,1.01259e-20,0.247059,True,-0.735574,-0.735574,1,5,True,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n(O)n1,[*:2]c1nn([*:1])nc1N,azole_ring,azole_ring,linker,False,*c1nc(*)n(O)n1||*c1nn(*)nc1N,canonical,379,379,12.4248,6,0,0.325648,2.0708,32.1485,9.23431,0.640897,1.37444e-213,1,True,-66.8485,48.4383,-0.439743,1.09153e-89,0.055409,True,-9.64412,1.525,-0.536225,4.01854e-307,0,True,0.0201702,0.0351541,0.256083,3.15792e-25,0.717678,True,-0.132679,0.0906413,-0.295117,3.61849e-96,0.0765172,True,-1.33523,0.718094,-0.361599,6.6497e-125,0.0263852,True,31.7585,77.8761,0.31056,2.34486e-14,0.69657,True,-0.735704,-0.735704,2,4,True,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc(N[N+](=O)[O-])n1[*:2],[*:1]c1nc(N[N+](=O)[O-])n([*:2])n1,nitramine,nitramine,linker,False,*c1nc(N[N+](=O)[O-])n(*)n1||*c1nnc(N[N+](=O)[O-])n1*,reverse,407,407,12.7961,9,0,0.412918,1.42179,-8.51838,3.39858,-0.169818,2.52131e-177,0.00737101,True,-27.53,10.8709,-0.181098,6.73388e-179,0.00737101,True,-0,0,-0,,1,False,-0.0198676,0.00793821,-0.252241,4.21508e-177,0.00737101,True,-0.0329673,0.0488409,-0.0733292,4.7912e-35,0.218673,True,-0.22329,0.516467,-0.0604698,7.09908e-17,0.307125,True,-3.94448,63.4927,-0.0385723,0.210809,0.486486,False,-0.736956,-0.736956,0,5,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn[nH]c1[*:2],[*:1]c1nc(N)nn1[*:2],azole_ring,azole_ring,linker,False,*c1nc(N)nn1*||*c1nn[nH]c1*,reverse,363,363,12.6336,6,1,0.321999,2.1056,-0.787741,7.99922,-0.015704,0.0614261,0.473829,False,-71.4416,33.9253,-0.469958,2.65332e-135,0.00275482,True,0.563817,1.78429,0.031349,4.27067e-09,0.5427,True,-0.013219,0.0291536,-0.16783,1.8442e-16,0.369146,True,-0.0277888,0.0674109,-0.0618107,4.62629e-14,0.30303,True,-0.259383,0.561144,-0.0702444,5.41274e-17,0.311295,True,34.2921,89.3067,0.335336,1.66131e-12,0.705234,True,-0.754198,-0.738494,1,4,True,Hf|Q|OBgood|Pe|D|P
[*:2]c1nnn([*:1])c1N=[N+]=[N-],[*:1]c1nc(N[N+](=O)[O-])nn1[*:2],azide,nitramine,linker,False,*c1nc(N[N+](=O)[O-])nn1*||*c1nnn(*)c1N=[N+]=[N-],reverse,322,322,12.8571,9,1,0.411765,1.42857,-86.4311,10.8591,-1.72305,1.46558e-292,0,True,-31.5256,47.7566,-0.207382,4.22363e-27,0.198758,True,10.8881,2.25883,0.605394,1.76612e-224,1,True,-0.0306503,0.0336483,-0.38914,4.03677e-44,0.177019,True,0.195783,0.0809065,0.43548,2.04195e-136,0.987578,True,1.99068,0.66004,0.539103,2.03124e-163,1,True,-48.2932,89.8983,-0.47225,1.76454e-19,0.217391,True,-0.73959,-0.73959,3,3,True,Hf|Q|OBgood|Pe|D|P
[*:1]n1cnnn1,[*:1]n1nnc(N)n1,azole_ring,azole_ring,scaffold,False,*n1cnnn1||*n1nnc(N)n1,canonical,241,241,12.2365,6,1,0.32901,2.03942,-4.3273,3.19754,-0.0862669,2.64693e-56,0.06639,True,-89.3864,17.6068,-0.588003,1.5314e-173,0,True,0.558985,1.80695,0.0310803,2.76086e-06,0.53112,True,-0.0245925,0.014779,-0.312229,2.96278e-71,0.0290456,True,0.0402007,0.0534303,0.0894184,2.96445e-25,0.763485,True,0.466132,0.432426,0.126235,3.51345e-42,0.850622,True,-18.9832,83.6465,-0.185633,0.000510443,0.406639,True,-0.739765,-0.739765,3,3,True,Hf|Q|OBgood|Pe|D|P
[*:2]c1nnn(N=[N+]=[N-])c1[*:1],[*:1]c1nnn([*:2])c1N=[N+]=[N-],azide,azide,linker,False,*c1nnn(*)c1N=[N+]=[N-]||*c1nnn(N=[N+]=[N-])c1*,reverse,350,350,12.5971,8,0,0.388403,1.57464,-7.4196,8.26407,-0.147913,8.06191e-47,0.171429,True,-26.6279,31.036,-0.175164,8.2451e-44,0.171429,True,-0,0,-0,,1,False,-0.02001,0.0243294,-0.254049,3.81597e-41,0.171429,True,-0.0398217,0.0607987,-0.0885754,5.89187e-29,0.265714,True,-0.276298,0.535894,-0.0748252,1.13306e-19,0.317143,True,-8.40441,92.4355,-0.0821851,0.0898351,0.448571,False,-0.740527,-0.740527,0,5,False,Hf|Q|OBgood|Pe|D|P
[*:1]Nn1nnc([N+](=O)[O-])c1[*:2],[*:1]Nn1nnnc1[*:2],nitro,azole_ring,linker,False,*Nn1nnc([N+](=O)[O-])c1*||*Nn1nnnc1*,canonical,100,100,12.69,9,3,0.414938,1.41,13.9471,4.1642,0.278042,8.25253e-56,1,True,-66.9119,58.0906,-0.44016,5.53583e-20,0,True,-5.64854,4.03149,-0.314066,3.12462e-25,0,True,0.026134,0.0239439,0.3318,1.11784e-18,0.89,True,-0.112945,0.0910379,-0.251223,6.99194e-22,0.04,True,-1.27433,0.795434,-0.345106,3.02007e-29,0.04,True,17.9011,51.4757,0.175051,0.000753235,0.67,True,-0.740713,-0.740713,2,4,True,Hf|Q|OBgood|Pe|D|P
[*:1]Nc1nc([*:2])nn1N=[N+]=[N-],[*:1]Nn1nc([*:2])nc1N=[N+]=[N-],azide,azide,linker,False,*Nc1nc(*)nn1N=[N+]=[N-]||*Nn1nc(*)nc1N=[N+]=[N-],canonical,104,104,12.5481,9,0,0.417671,1.39423,-7.66875,3.16938,-0.15288,4.8949e-45,0.00961538,True,-25.5691,10.7182,-0.168199,1.70629e-44,0.00961538,True,0,0,0,,0,False,-0.0192163,0.00848885,-0.243973,1.64923e-42,0.00961538,True,-0.0415659,0.0353348,-0.0924549,2.84319e-21,0.125,True,-0.308389,0.34428,-0.0835158,6.1899e-15,0.163462,True,4.79691,50.6275,0.046908,0.33618,0.576923,False,-0.741023,-0.741023,0,5,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc(O)n1[*:2],[*:1]c1n[nH]nc1[*:2],azole_ring,azole_ring,linker,False,*c1n[nH]nc1*||*c1nnc(O)n1*,reverse,387,387,12.5142,6,1,0.324075,2.0857,26.825,7.9791,0.53477,1.14516e-212,1,True,-18.5255,43.2468,-0.121865,7.10791e-16,0.351421,True,-10.181,3.03491,-0.566075,2.47418e-212,0,True,0.0112969,0.0267489,0.143427,1.66731e-15,0.648579,True,-0.156062,0.0704457,-0.347129,3.82877e-151,0.0129199,True,-1.42263,0.575032,-0.385268,8.27324e-167,0.00775194,True,-36.0694,91.4998,-0.352716,7.95063e-14,0.335917,True,-0.74214,-0.74214,2,4,True,Hf|Q|OBgood|Pe|D|P
[*:2]c1nn[nH]c1[*:1],[*:1]c1nc(N)nn1[*:2],azole_ring,azole_ring,linker,False,*c1nc(N)nn1*||*c1nn[nH]c1*,reverse,376,376,12.7553,6,1,0.319909,2.12589,-0.436303,9.11643,-0.00869792,0.353994,0.523936,False,-68.2799,39.5366,-0.44916,9.646e-115,0.0132979,True,0.572381,1.83872,0.0318251,3.79428e-09,0.5,True,-0.0134481,0.032673,-0.170739,1.78508e-14,0.37234,True,-0.0336481,0.0780814,-0.0748434,1.27658e-15,0.335106,True,-0.308905,0.641858,-0.0836557,9.27014e-19,0.324468,True,23.8336,80.78,0.233064,2.16671e-08,0.654255,True,-0.75527,-0.746573,1,4,True,Hf|Q|OBgood|Pe|D|P
[*:1]c1c(N[N+](=O)[O-])nnn1[*:2],[*:1]c1nnc([*:2])n1[N+](=O)[O-],nitramine,nitro,linker,False,*c1c(N[N+](=O)[O-])nnn1*||*c1nnc(*)n1[N+](=O)[O-],canonical,341,341,12.7859,9,1,0.413111,1.42066,-16.4975,8.06528,-0.328886,1.03068e-123,0.0410557,True,4.65728,28.1676,0.0306366,0.00244244,0.519062,True,0.732439,0.994726,0.0407245,6.32903e-34,0.797654,True,-0.0316513,0.0210017,-0.401849,1.15105e-89,0.0674487,True,-0.0287823,0.0616517,-0.0640203,2.55513e-16,0.322581,True,-0.0984721,0.556888,-0.0266675,0.00120478,0.419355,True,41.6286,72.9197,0.407078,1.13697e-22,0.744868,True,-0.750061,-0.750061,2,4,True,Hf|Q|OBgood|Pe|D|P
[*:1]Nn1nnc(N)c1[*:2],[*:1]Nc1nn([*:2])nc1O,azole_ring,azole_ring,linker,False,*Nc1nn(*)nc1O||*Nn1nnc(N)c1*,reverse,105,105,12.3048,7,0,0.362605,1.75782,-45.1797,7.64099,-0.90068,6.09224e-83,0,True,10.7464,36.2096,0.0706921,0.00298299,0.590476,True,9.06214,1.13887,0.503867,4.46941e-96,1,True,-0.0593971,0.0304056,-0.754112,1.86069e-37,0,True,0.0518269,0.0897241,0.115278,4.20557e-08,0.714286,True,0.788711,0.738675,0.213594,5.33445e-19,0.828571,True,-25.119,73.4549,-0.245634,0.000677076,0.371429,True,-0.751361,-0.751361,4,2,True,Hf|Q|OBgood|Pe|D|P
[*:1]c1c(C)nnn1[*:2],[*:1]c1nn([*:2])nc1C,azole_ring,azole_ring,linker,False,*c1c(C)nnn1*||*c1nn(*)nc1C,canonical,398,398,12.3894,6,0,0.326274,2.06491,-6.70294,3.38348,-0.133626,1.09983e-139,0.0175879,True,-26.0825,13.2046,-0.171576,2.79305e-139,0.0175879,True,0,0,0,,0,False,-0.0203759,0.0104734,-0.258694,3.35515e-137,0.0175879,True,-0.0470397,0.0417506,-0.10463,9.05771e-73,0.0979899,True,-0.309504,0.357928,-0.083818,3.63965e-50,0.153266,True,-4.64661,84.949,-0.0454383,0.27583,0.472362,False,-0.752345,-0.752345,0,5,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1nnn([*:1])c1O,[*:1]c1nncn1[*:2],azole_ring,azole_ring,linker,False,*c1nncn1*||*c1nnn(*)c1O,reverse,332,332,12.5873,6,1,0.3228,2.09789,29.7148,11.1007,0.592379,3.52291e-153,1,True,-7.64075,62.4652,-0.0502625,0.0264998,0.53012,True,-10.2918,3.29646,-0.572236,6.1076e-173,0,True,0.0205602,0.0405055,0.261035,2.87702e-18,0.774096,True,-0.205326,0.0985408,-0.456705,1.20166e-122,0.00903614,True,-1.9459,0.704847,-0.526977,4.32208e-157,0,True,47.5812,105.862,0.465287,5.76104e-15,0.677711,True,-0.752767,-0.752767,2,4,True,Hf|Q|OBgood|Pe|D|P
[*:1]Nc1nnc([*:2])[nH]1,[*:1]Nc1n[nH]c([*:2])n1,azole_ring,azole_ring,linker,False,*Nc1n[nH]c(*)n1||*Nc1nnc(*)[nH]1,reverse,107,107,12.1589,6,0,0.330417,2.02648,-5.50729,3.74765,-0.109791,2.19029e-28,0.0654206,True,-21.855,15.0512,-0.143767,5.23022e-28,0.0654206,True,-0,0,-0,,1,False,-0.0172607,0.0125375,-0.219144,2.31929e-26,0.0654206,True,-0.0637705,0.0370654,-0.141845,1.28715e-33,0.046729,True,-0.516246,0.344125,-0.139806,4.81345e-29,0.0747664,True,-33.7787,97.8616,-0.330316,0.000537218,0.317757,True,-0.754353,-0.754353,0,5,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn[nH]c1[*:2],[*:1]c1nc(O)n([*:2])n1,azole_ring,azole_ring,linker,False,*c1nc(O)n(*)n1||*c1nn[nH]c1*,reverse,392,392,12.7372,6,1,0.320218,2.12287,-39.9418,8.37079,-0.79626,2.51728e-271,0,True,-32.4254,38.8576,-0.213301,6.88996e-47,0.204082,True,10.0483,3.06011,0.558696,1.00307e-211,1,True,-0.0507737,0.026982,-0.644629,1.03772e-130,0.00255102,True,0.0610701,0.0676889,0.135838,1.30967e-52,0.818878,True,0.757233,0.554184,0.205069,1.34471e-91,0.905612,True,-5.1871,75.0999,-0.0507236,0.172253,0.477041,False,-0.754587,-0.754587,3,3,True,Hf|Q|OBgood|Pe|D|P
[*:2]c1nnn([*:1])c1[N+](=O)[O-],[*:1]c1nn([*:2])nc1N[N+](=O)[O-],nitro,nitramine,linker,False,*c1nn(*)nc1N[N+](=O)[O-]||*c1nnn(*)c1[N+](=O)[O-],reverse,277,277,12.9711,9,1,0.409629,1.44124,-0.357942,11.2533,-0.00713575,0.596963,0.516245,False,-61.7738,39.2141,-0.406361,6.83241e-77,0.0758123,True,-0.917899,0.792277,-0.0510364,4.64039e-53,0.155235,True,-0.00917437,0.0272759,-0.116479,5.22875e-08,0.364621,True,-0.0382841,0.0668729,-0.0851552,8.63572e-19,0.249097,True,-0.354093,0.589149,-0.0958931,2.65606e-20,0.256318,True,-0.499887,71.0503,-0.00488829,0.906868,0.541516,False,-0.76206,-0.754924,0,5,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc(N[N+](=O)[O-])n1[*:2],[*:2]c1nnn([*:1])n1,nitramine,azole_ring,linker,False,*c1nnc(N[N+](=O)[O-])n1*||*c1nnn(*)n1,canonical,293,293,12.7952,9,4,0.412935,1.42169,9.88055,10.9744,0.196974,1.26533e-39,0.805461,True,-31.9329,76.3796,-0.210062,6.71849e-12,0.426621,True,-5.86727,5.02921,-0.326228,1.54441e-56,0.102389,True,0.020114,0.0391065,0.255369,1.18794e-16,0.713311,True,-0.132891,0.120814,-0.295588,2.5142e-52,0.129693,True,-1.38718,0.95864,-0.375667,9.81775e-74,0.0716724,True,16.3469,86.7294,0.159853,0.00139665,0.546075,True,-0.755202,-0.755202,2,4,True,Hf|Q|OBgood|Pe|D|P
[*:2]c1nn[nH]c1[*:1],[*:1]c1nc(O)nn1[*:2],azole_ring,azole_ring,linker,False,*c1nc(O)nn1*||*c1nn[nH]c1*,reverse,369,369,12.5393,6,1,0.323637,2.08988,-39.0684,9.54414,-0.778847,3.51453e-232,0,True,-28.4457,42.0188,-0.187122,4.48014e-32,0.233062,True,10.1832,2.99881,0.566197,2.55422e-204,1,True,-0.0489864,0.0333177,-0.621937,3.68039e-94,0.0379404,True,0.0467734,0.0778963,0.104038,1.74794e-26,0.753388,True,0.599415,0.601433,0.16233,3.45873e-57,0.864499,True,-10.5169,73.5037,-0.102843,0.00628238,0.409214,True,-0.755341,-0.755341,3,3,True,Hf|Q|OBgood|Pe|D|P
[*:1]c1ncnn1[*:2],[*:1]c1nc(N)n([*:2])n1,azole_ring,azole_ring,linker,False,*c1nc(N)n(*)n1||*c1ncnn1*,reverse,363,363,12.7438,6,1,0.320106,2.12397,-6.84545,4.5435,-0.136467,2.61463e-95,0.0550964,True,-93.2099,20.0829,-0.613154,3.43373e-247,0,True,0.515301,1.65401,0.0286514,6.85273e-09,0.550964,True,-0.0289499,0.0155297,-0.367551,5.16771e-120,0.030303,True,0.0622522,0.0628151,0.138467,7.65094e-56,0.84022,True,0.712934,0.541649,0.193072,3.68667e-81,0.889807,True,8.12597,90.5862,0.0794622,0.0882905,0.539945,False,-0.756981,-0.756981,3,3,True,Hf|Q|OBgood|Pe|D|P
[*:1]c1c([N+](=O)[O-])nnn1[*:2],[*:1]c1nnc(N[N+](=O)[O-])n1[*:2],nitro,nitramine,linker,False,*c1c([N+](=O)[O-])nnn1*||*c1nnc(N[N+](=O)[O-])n1*,canonical,363,363,12.8182,9,1,0.4125,1.42424,-0.822259,4.25016,-0.0163921,0.000262652,0.393939,True,-63.2349,17.2483,-0.415973,3.55443e-212,0.00275482,True,-0.785077,0.941197,-0.0436513,1.61958e-43,0.214876,True,-0.00930716,0.0115681,-0.118165,3.17358e-41,0.173554,True,-0.0344408,0.0596274,-0.0766066,1.71384e-24,0.264463,True,-0.319456,0.594003,-0.0865129,8.39105e-22,0.30303,True,-1.7734,61.2695,-0.0173418,0.581657,0.526171,False,-0.7573,-0.7573,0,6,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1nn([*:1])nc1[N+](=O)[O-],[*:1]c1c(N=[N+]=[N-])nnn1[*:2],nitro,azide,linker,False,*c1c(N=[N+]=[N-])nnn1*||*c1nn(*)nc1[N+](=O)[O-],reverse,358,358,12.6788,8,0,0.38687,1.58485,77.7251,10.592,1.54949,0,1,True,-54.8118,50.5615,-0.360564,2.49581e-62,0.0977654,True,-11.7217,1.59239,-0.65174,0,0,True,-2.26257e-05,0.0328969,-0.000287258,0.989624,0.444134,False,-0.269231,0.08958,-0.59885,4.98793e-181,0,True,-2.56876,0.787115,-0.695656,1.26922e-192,0,True,20.207,73.6712,0.1976,3.54067e-07,0.592179,True,-0.757609,-0.757322,1,4,True,Hf|Q|OBgood|Pe|D|P
[*:1]Nc1nc([*:2])n[nH]1,[*:1]Nn1c([*:2])nnc1C,azole_ring,azole_ring,linker,False,*Nc1nc(*)n[nH]1||*Nn1c(*)nnc1C,canonical,102,102,12.1275,7,1,0.365966,1.73249,22.0015,3.60757,0.43861,6.35339e-82,1,True,32.4513,20.4976,0.213472,1.99002e-29,0.970588,True,-14.8867,1.31478,-0.827719,1.16673e-108,0,True,0.0585784,0.0194507,0.743718,1.18367e-52,1,True,-0.26871,0.11069,-0.597691,2.54959e-44,0,True,-2.68868,1.11312,-0.728131,3.93659e-44,0,True,65.1706,113.38,0.637291,7.46284e-08,0.764706,True,-0.757741,-0.757741,3,3,True,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn([*:2])c1[N+](=O)[O-],[*:1]c1nn([N+](=O)[O-])nc1[*:2],nitro,nitro,linker,False,*c1nn([N+](=O)[O-])nc1*||*c1nnn(*)c1[N+](=O)[O-],reverse,352,352,12.7614,8,0,0.385331,1.59517,-7.92284,8.10745,-0.157946,3.81572e-53,0.15625,True,-26.4854,28.4529,-0.174227,1.34379e-49,0.15625,True,-0,0,-0,,1,False,-0.0184815,0.0197999,-0.234644,8.56104e-50,0.15625,True,-0.0436208,0.0495149,-0.0970257,8.52295e-46,0.184659,True,-0.351016,0.471589,-0.0950599,1.48672e-35,0.221591,True,8.66886,63.8803,0.0847711,0.0113218,0.579545,True,-0.758901,-0.758901,0,5,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c(N)nnn1[*:2],[*:1]c1nncn1[*:2],azole_ring,azole_ring,linker,False,*c1c(N)nnn1*||*c1nncn1*,canonical,377,377,12.7188,6,1,0.320533,2.11981,-9.38859,6.20546,-0.187166,2.14886e-99,0.061008,True,31.0321,26.7286,0.204135,8.31569e-72,0.867374,True,-0.528724,1.69923,-0.0293977,3.67376e-09,0.480106,True,-0.0196512,0.0207104,-0.249494,1.78674e-54,0.190981,True,-0.113411,0.0715519,-0.252259,9.13199e-105,0.0450928,True,-0.908234,0.522415,-0.245962,7.375e-116,0.0450928,True,27.5627,85.7384,0.269531,1.16717e-09,0.65252,True,-0.760143,-0.760143,1,5,True,Hf|Q|OBgood|Pe|D|P
[*:1]Nc1nnn(C)c1[*:2],[*:1]Nc1nc(C)n([*:2])n1,azole_ring,azole_ring,linker,False,*Nc1nc(C)n(*)n1||*Nc1nnn(C)c1*,reverse,101,101,12.0297,7,0,0.367846,1.71853,-6.1102,6.92893,-0.12181,3.06851e-14,0.138614,True,-23.9619,28.3647,-0.157626,1.98499e-13,0.138614,True,-0,0,-0,,1,False,-0.0205822,0.0259303,-0.261314,2.54595e-12,0.138614,True,-0.0548832,0.0657062,-0.122077,3.19712e-13,0.168317,True,-0.371957,0.477441,-0.100731,5.27735e-12,0.207921,True,-8.42671,74.4048,-0.0824031,0.257757,0.49505,False,-0.763557,-0.763557,0,5,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc([*:2])n1N,[*:1]c1nnc(N)n1[*:2],azole_ring,azole_ring,linker,False,*c1nnc(*)n1N||*c1nnc(N)n1*,canonical,349,349,12.8539,6,0,0.318237,2.14231,-6.61682,7.88692,-0.13191,2.89543e-42,0.212034,True,-26.2631,32.8998,-0.172764,3.11396e-39,0.212034,True,0,0,0,,0,False,-0.0210699,0.027671,-0.267506,1.62098e-36,0.212034,True,-0.0470852,0.0609937,-0.104731,2.73306e-37,0.22063,True,-0.320896,0.463953,-0.0869029,1.8176e-31,0.26361,True,10.1005,80.352,0.0987708,0.019417,0.570201,True,-0.763814,-0.763814,0,5,False,Hf|Q|OBgood|Pe|D|P
[*:1]n1nnnc1[N+](=O)[O-],[*:1]c1nnn(N=[N+]=[N-])n1,nitro,azide,scaffold,False,*c1nnn(N=[N+]=[N-])n1||*n1nnnc1[N+](=O)[O-],reverse,244,244,12.2008,8,0,0.396024,1.5251,75.6702,6.48819,1.50852,7.51396e-262,1,True,-65.2819,40.7253,-0.429438,3.02368e-69,0.0204918,True,-12.0307,1.69973,-0.668925,8.48799e-210,0,True,-0.00209262,0.0248636,-0.0265682,0.189855,0.393443,False,-0.244745,0.086389,-0.544387,2.79909e-118,0.00409836,True,-2.32712,0.802166,-0.630214,1.63692e-120,0,True,119.03,101.475,1.16397,1.08755e-47,0.918033,True,-0.79101,-0.764442,1,4,True,Hf|Q|OBgood|Pe|D|P
