candidate_id,candidate_frag,chemotype,n_pairs,n_distinct_neighbor_frags,n_Hf,mean_d_Hf,median_d_Hf,std_d_Hf,frac_pos_d_Hf,n_Q,mean_d_Q,median_d_Q,std_d_Q,frac_pos_d_Q,n_OBgood,mean_d_OBgood,median_d_OBgood,std_d_OBgood,frac_pos_d_OBgood,n_Pe,mean_d_Pe,median_d_Pe,std_d_Pe,frac_pos_d_Pe,n_D,mean_d_D,median_d_D,std_d_D,frac_pos_d_D,n_P,mean_d_P,median_d_P,std_d_P,frac_pos_d_P,n_IS,mean_d_IS,median_d_IS,std_d_IS,frac_pos_d_IS,n_nu,mean_d_nu,median_d_nu,std_d_nu,frac_pos_d_nu
cand_054,[*:1][H],other,2,2,2,10.6484,10.6484,4.62562,1,2,30.5448,30.5448,39.4237,1,2,17.8764,17.8764,1.77413,1,2,0.00945,0.00945,0.000636396,1,2,0.426723,0.426723,0.00514562,1,2,4.31161,4.31161,0.121601,1,2,-236.994,-236.994,5.84565,0,0,,,,
cand_054,[*:1]c1nnnn1N=[N+]=[N-],azide,1,1,1,-83.6293,-83.6293,0,0,1,14.59,14.59,0,1,1,14.5306,14.5306,0,1,1,-0.0123,-0.0123,0,0,1,0.326375,0.326375,0,1,1,3.36741,3.36741,0,1,1,-219.29,-219.29,0,0,0,,,,
cand_054,[*:1]N=[N+]=[N-],azide,1,1,1,-74.8795,-74.8795,0,0,1,-38.7676,-38.7676,0,0,1,11.882,11.882,0,1,1,-0.0068,-0.0068,0,0,1,0.243206,0.243206,0,1,1,2.44418,2.44418,0,1,1,-247.929,-247.929,0,0,0,,,,
cand_054,[*:1]/N=[N+](\[*:2])[O-],azoxy,1,1,1,-22.1272,-22.1272,0,0,1,-236.909,-236.909,0,0,1,-16.9805,-16.9805,0,0,1,0.0275,0.0275,0,1,1,-0.176272,-0.176272,0,0,1,-1.93536,-1.93536,0,0,1,-79.9022,-79.9022,0,0,0,,,,
cand_055,[*:1]/N=[N+](/[O-])n1ncnn1,azoxy,329,329,329,-89.2016,-90.7271,41.2977,0.0121581,329,-358.062,-349.238,138.067,0.00303951,329,-40.1729,-39.6143,19.5042,0.0182371,329,-0.260724,-0.2573,0.0837097,0.00303951,329,-1.13573,-1.07198,0.486961,0.00303951,329,-9.40875,-9.19218,4.09185,0.00911854,329,64.1119,36.2375,74.3716,0.87234,0,,,,
cand_055,[*:2]n1nnnc1/N=[N+](/[*:1])[O-],azoxy,211,211,211,-89.2653,-86.2371,35.5558,0.014218,211,-379.979,-384.1,117.859,0.00473934,211,-43.1338,-43.4384,16.8443,0,211,-0.265798,-0.2676,0.0752028,0.00473934,211,-1.19552,-1.14009,0.407123,0,211,-9.95518,-9.60758,3.43166,0,211,82.3718,59.5523,73.7249,0.985782,0,,,,
cand_055,[*:1]n1nnnc1/N=[N+](/[*:2])[O-],azoxy,95,95,95,-98.498,-106.607,39.2899,0,95,-344.585,-320.239,142.21,0,95,-39.0127,-37.5468,17.6305,0,95,-0.291057,-0.2895,0.0794816,0,95,-1.16872,-1.17449,0.471212,0,95,-9.5555,-9.55734,3.88657,0,95,96.2062,67.8912,88.6299,0.947368,0,,,,
cand_055,[*:1]n1ncnn1,azole_ring,2,2,2,10.3535,10.3535,13.5798,1,2,16.6414,16.6414,19.1472,1,2,6.6083,6.6083,9.34555,0.5,2,0.0135,0.0135,0.0158392,1,2,0.132682,0.132682,0.210429,0.5,2,1.27841,1.27841,2.09237,0.5,2,-4.14845,-4.14845,0.369039,0,0,,,,
cand_055,[*:1]Nn1nnnc1[*:2],azole_ring,1,1,1,-8.74982,-8.74982,0,0,1,53.3576,53.3576,0,1,1,2.64856,2.64856,0,1,1,-0.0055,-0.0055,0,0,1,0.0831695,0.0831695,0,1,1,0.923225,0.923225,0,1,1,28.639,28.639,0,1,0,,,,
cand_055,[*:1]N[N+](=O)[O-],nitramine,1,1,1,74.8795,74.8795,0,1,1,38.7676,38.7676,0,1,1,-11.882,-11.882,0,0,1,0.0068,0.0068,0,1,1,-0.243206,-0.243206,0,0,1,-2.44418,-2.44418,0,0,1,247.929,247.929,0,1,0,,,,
cand_055,[*:1][H],other,1,1,1,14.4124,14.4124,0,1,1,11.8329,11.8329,0,1,1,13.2166,13.2166,0,1,1,0.011,0.011,0,1,1,0.288812,0.288812,0,1,1,2.93367,2.93367,0,1,1,-4.0878,-4.0878,0,0,0,,,,
cand_056,[*:1]/N=[N+](/[O-])n1nnnc1N[*:2],azoxy,934,934,934,-71.6013,-75.9769,48.1797,0.0877944,934,-224.297,-220.058,109.286,0.0203426,934,-30.6051,-29.3394,14.6222,0.00642398,934,-0.209502,-0.209,0.0662504,0.00535332,934,-0.92381,-0.899096,0.388864,0.00428266,934,-8.02843,-7.87263,3.42007,0.00428266,934,146.39,152.936,83.6856,0.978587,0,,,,
cand_056,[*:1]/N=[N+](/[O-])n1nnnc1[*:2],azoxy,634,634,634,-56.9266,-61.5219,48.6296,0.15142,634,-224.768,-218.334,97.6913,0.00315457,634,-28.5278,-27.7142,13.9841,0.00315457,634,-0.189567,-0.1871,0.0588658,0.00315457,634,-0.844841,-0.813133,0.377576,0.00315457,634,-7.38206,-7.08915,3.38707,0.00315457,634,122.124,111.847,84.4203,0.970032,0,,,,
cand_056,[*:2]n1nnc(/N=[N+](/[*:1])[O-])n1,azoxy,453,453,453,-57.1866,-61.1069,48.3582,0.161148,453,-252.152,-242.226,93.9605,0.00220751,453,-31.0921,-31.0076,13.5211,0.00220751,453,-0.198945,-0.198,0.0615793,0,453,-0.920715,-0.901005,0.368393,0.00220751,453,-8.06389,-7.80946,3.27756,0.00220751,453,91.2439,59.7956,90.8452,0.818985,0,,,,
cand_056,[*:1]n1nnc(/N=[N+](/[*:2])[O-])n1,azoxy,196,196,196,-67.6033,-69.8719,50.7685,0.0918367,196,-211.616,-209.577,101.005,0.0102041,196,-24.8489,-22.3674,14.2254,0.00510204,196,-0.202334,-0.202,0.070557,0.00510204,196,-0.799518,-0.765597,0.427611,0.0153061,196,-6.88056,-6.56128,3.82626,0.0204082,196,73.5916,35.3934,88.9485,0.765306,0,,,,
cand_056,[*:1]n1nnnc1N[N+](=O)[O-],nitramine,7,7,7,9.01426,-1.17533,30.0262,0.428571,7,32.6583,41.4016,29.9525,0.857143,7,-0.309899,0,4.32491,0.428571,7,0.00405714,0.0056,0.00590927,0.714286,7,-0.0479299,-0.0403891,0.127635,0.285714,7,-0.570713,-0.527422,1.42508,0.285714,7,56.8873,26.169,86.7935,0.857143,0,,,,
cand_056,[*:1]Nc1nnnn1[*:2],azole_ring,6,6,6,-2.25717,-2.04717,3.83517,0.333333,6,31.2011,30.177,32.5383,0.833333,6,1.25449,1.25449,1.37422,0.5,6,0.003,0.003,0.00570228,0.666667,6,-0.014606,-0.0329441,0.101098,0.333333,6,-0.224097,-0.444577,1.19492,0.333333,6,28.3246,13.6492,46.7627,0.833333,0,,,,
cand_056,[*:1]c1nnn(N=[N+]=[N-])n1,azide,3,3,3,-42.731,-65.2586,43.613,0.333333,3,4.11296,1.48568,21.3221,0.666667,3,5.65111,8.47667,4.89401,0.666667,3,0.0143667,0.0182,0.00779252,1,3,0.149588,0.114434,0.14941,1,3,1.53558,1.06645,1.69378,1,3,-7.42047,-11.8337,8.79861,0.333333,0,,,,
cand_056,[*:2]c1nnnn1[*:1],azole_ring,2,2,2,1.58352,1.58352,2.03621,1,2,5.59292,5.59292,7.19182,1,2,0,0,0,0,2,0.00415,0.00415,0.0053033,1,2,0.0424625,0.0424625,0.11717,0.5,2,0.486714,0.486714,1.4342,0.5,2,16.9423,16.9423,22.363,1,0,,,,
cand_056,[*:1]c1nnn([*:2])n1,azole_ring,1,1,1,7.5389,7.5389,0,1,1,26.627,26.627,0,1,1,0,0,0,0,1,0.0195,0.0195,0,1,1,0.0208891,0.0208891,0,1,1,0.12582,0.12582,0,1,1,2.7113,2.7113,0,1,0,,,,
cand_056,[*:1]c1nnnn1[*:2],azole_ring,1,1,1,-1.17533,-1.17533,0,0,1,-4.15119,-4.15119,0,0,1,0,0,0,0,1,-0.003,-0.003,0,0,1,-0.152127,-0.152127,0,0,1,-1.76797,-1.76797,0,0,1,-8.9503,-8.9503,0,0,0,,,,
cand_056,[*:1]N=[N+]=[N-],azide,1,1,1,-69.9555,-69.9555,0,0,1,-14.0603,-14.0603,0,0,1,8.47667,8.47667,0,1,1,0.0066,0.0066,0,1,1,0.208584,0.208584,0,1,1,2.20007,2.20007,0,1,1,-12.2031,-12.2031,0,0,0,,,,
cand_056,[*:1]N[N+](=O)[O-],nitramine,1,1,1,-2.919,-2.919,0,0,1,68.4839,68.4839,0,1,1,2.50897,2.50897,0,1,1,0.0102,0.0102,0,1,1,-0.072446,-0.072446,0,0,1,-0.99843,-0.99843,0,0,1,0.914,0.914,0,1,0,,,,
cand_057,[*:1]/N=[N+](/[O-])n1nnc([*:2])n1,azoxy,934,934,934,-63.631,-68.0152,48.1915,0.11349,934,-274.026,-269.734,109.164,0.00321199,934,-33.1168,-31.8484,14.6164,0.00214133,934,-0.206399,-0.2059,0.0662608,0.00749465,934,-0.898284,-0.873596,0.388928,0.00642398,934,-7.66631,-7.51089,3.42096,0.00642398,934,120.193,126.767,83.7303,0.891863,0,,,,
cand_057,[*:2]n1nnc(/N=[N+](/[*:1])[O-])n1,azoxy,373,373,373,-62.3985,-66.1052,49.8076,0.134048,373,-273.812,-261.096,100.281,0.00268097,373,-32.9423,-30.6145,15.0832,0.00268097,373,-0.21304,-0.2095,0.0702986,0.00268097,373,-0.935495,-0.871599,0.414925,0,373,-8.00234,-7.51488,3.60506,0.00268097,373,60.8366,26.3164,91.1904,0.624665,0,,,,
cand_057,[*:1]n1nnc(/N=[N+](/[*:2])[O-])n1,azoxy,152,152,152,-83.2507,-87.7102,46.7399,0.0394737,152,-268.517,-265.796,110.875,0.0197368,152,-31.7302,-30.1035,15.7398,0.0197368,152,-0.239724,-0.23765,0.0780505,0.00657895,152,-0.96384,-0.916863,0.462881,0.0197368,152,-8.12656,-7.78026,4.00941,0.0263158,152,60.7631,26.2463,86.1011,0.644737,0,,,,
cand_057,[*:1]c1nnn([*:2])n1,azole_ring,7,6,7,6.79394,6.78634,2.51331,1,7,-20.0711,-38.9974,35.0959,0.428571,7,-1.4337,-2.50897,1.3411,0,7,0.0077,0.0087,0.00550848,1,7,0.0192533,0.025499,0.0929157,0.571429,7,0.231238,0.361733,1.09508,0.571429,7,-5.9436,-25.255,45.0998,0.285714,0,,,,
cand_057,[*:1]n1nnc([N+](=O)[O-])n1,nitro,7,7,7,18.1133,7.96166,29.4207,1,7,-24.1139,-38.9974,31.111,0.285714,7,-3.1773,-2.50897,4.15291,0,7,0.0076,0.0087,0.00537556,1,7,-0.0187882,-0.0148901,0.128741,0.428571,7,-0.157303,-0.165689,1.4404,0.428571,7,26.9799,-25.0397,88.8758,0.428571,0,,,,
cand_057,[*:1]c1nnn(N=[N+]=[N-])n1,azide,1,1,1,5.36897,5.36897,0,1,1,20.0253,20.0253,0,1,1,0,0,0,0,1,0.0142,0.0142,0,1,1,0.0439163,0.0439163,0,1,1,0.431112,0.431112,0,1,1,-28.3693,-28.3693,0,0,0,,,,
cand_057,[*:1][N+](=O)[O-],nitro,1,1,1,6.78634,6.78634,0,1,1,-53.8269,-53.8269,0,0,1,-2.50897,-2.50897,0,0,1,0.0001,0.0001,0,1,1,-0.126628,-0.126628,0,0,1,-1.40623,-1.40623,0,0,1,-35.1193,-35.1193,0,0,0,,,,
cand_058,[*:1]/N=[N+](/[O-])n1nnc(N[*:2])n1,azoxy,934,934,934,-70.4248,-74.8016,48.1816,0.0931478,934,-220.141,-215.907,109.295,0.0235546,934,-30.6051,-29.3394,14.6222,0.00642398,934,-0.206499,-0.206,0.0662605,0.00642398,934,-0.77152,-0.746968,0.389219,0.0117773,934,-6.25857,-6.10466,3.42403,0.0214133,934,155.349,161.887,83.6683,1,0,,,,
cand_058,[*:1]/N=[N+](/[O-])n1nnc([*:2])n1,azoxy,634,634,634,-55.7495,-60.3466,48.6318,0.159306,634,-220.61,-214.183,97.7062,0.00473186,634,-28.5278,-27.7142,13.9841,0.00315457,634,-0.186562,-0.1841,0.0588809,0.00473186,634,-0.692474,-0.661007,0.378065,0.0173502,634,-5.6113,-5.32119,3.39242,0.0315457,634,131.088,120.797,84.3991,0.998423,0,,,,
cand_058,[*:2]n1nnc(/N=[N+](/[*:1])[O-])n1,azoxy,431,431,431,-64.8016,-65.3816,42.3209,0.0858469,431,-252.669,-235.961,97.121,0,431,-29.4703,-28.1055,14.1603,0,431,-0.200127,-0.196,0.0567897,0,431,-0.758005,-0.736767,0.372773,0.00464037,431,-6.20694,-6.12039,3.32151,0.00928074,431,63.282,31.6376,75.2396,0.925754,0,,,,
cand_058,[*:1]n1nnc(/N=[N+](/[*:2])[O-])n1,azoxy,188,188,188,-65.6433,-70.8766,56.4602,0.143617,188,-213.68,-202.786,112.42,0.0106383,188,-25.3103,-22.2758,14.1476,0.0106383,188,-0.203869,-0.20765,0.0758172,0.00531915,188,-0.674327,-0.59018,0.428204,0.0319149,188,-5.36343,-4.62007,3.74749,0.0531915,188,55.615,32.3992,62.0015,0.925532,0,,,,
cand_058,[*:1]n1nnc(N[N+](=O)[O-])n1,nitramine,7,7,7,10.3575,1.17533,29.963,0.571429,7,37.4025,45.5528,29.1321,1,7,-0.309899,0,4.32491,0.428571,7,0.00748571,0.0086,0.0053989,0.857143,7,0.12593,0.126628,0.119637,0.857143,7,1.44982,1.40623,1.3311,0.857143,7,67.1163,35.1193,85.7215,1,0,,,,
cand_058,[*:1]Nc1nnn([*:2])n1,azole_ring,6,6,6,-0.885955,-0.28417,3.93032,0.5,6,36.0442,34.3282,31.6688,1,6,1.25449,1.25449,1.37422,0.5,6,0.0065,0.006,0.00517842,0.833333,6,0.162876,0.139377,0.0755624,1,6,1.83853,1.5871,0.92573,1,6,38.7665,22.5995,45.4603,1,0,,,,
cand_058,[*:1]c1nnn([*:2])n1,azole_ring,3,2,3,3.49941,4.19867,2.06523,1,3,12.3598,14.8295,7.29433,1,3,0,0,0,0,3,0.00903333,0.0109,0.00535008,1,3,0.147229,0.152127,0.0333127,1,3,1.67261,1.76797,0.393157,1,3,11.3487,10.0796,3.22595,1,0,,,,
cand_058,[*:1]c1nnn(N=[N+]=[N-])n1,azide,2,2,2,-32.0717,-32.0717,52.603,0.5,2,3.28785,3.28785,20.9456,0.5,2,4.23834,4.23834,5.99391,0.5,2,0.0108,0.0108,0.00339411,1,2,0.210113,0.210113,0.0456671,1,2,2.27642,2.27642,0.377744,1,2,5.6059,5.6059,13.3082,0.5,0,,,,
cand_058,[*:2]c1nnn([*:1])n1,azole_ring,1,1,1,1.31902,1.31902,0,1,1,4.65873,4.65873,0,1,1,0,0,0,0,1,0.0034,0.0034,0,1,1,0.277442,0.277442,0,1,1,3.26882,3.26882,0,1,1,41.7056,41.7056,0,1,0,,,,
cand_058,[*:1]N=[N+]=[N-],azide,1,1,1,-71.8123,-71.8123,0,0,1,-19.945,-19.945,0,0,1,8.47667,8.47667,0,1,1,0.0022,0.0022,0,1,1,0.207196,0.207196,0,1,1,2.16207,2.16207,0,1,1,-4.2888,-4.2888,0,0,0,,,,
cand_058,[*:1]N[N+](=O)[O-],nitramine,1,1,1,-6.78634,-6.78634,0,0,1,53.8269,53.8269,0,1,1,2.50897,2.50897,0,1,1,-0.0001,-0.0001,0,0,1,0.126628,0.126628,0,1,1,1.40623,1.40623,0,1,1,35.1193,35.1193,0,1,0,,,,
cand_059,[*:1]NNc1nnnn1[*:2],hydrazo,630,575,630,-63.3089,-64.6294,36.508,0.0460317,630,-180.651,-186.798,146.408,0.11746,630,-27.075,-25.2841,17.8653,0.0587302,630,-0.268348,-0.27325,0.0798109,0.0031746,630,-0.997176,-0.939129,0.391045,0.0031746,630,-7.8824,-7.47444,3.22053,0.00634921,630,132.089,156.293,81.8444,0.903175,0,,,,
cand_059,[*:1]Nc1nnnn1[*:2],azole_ring,272,249,272,-37.7247,-46.8294,45.2848,0.238971,272,-172.671,-165.298,137.829,0.0955882,272,-24.0958,-22.6077,16.6311,0.0808824,272,-0.204543,-0.2035,0.0656208,0,272,-0.838145,-0.772034,0.350552,0,272,-6.85715,-6.38107,2.93643,0,272,119.812,136.575,84.7931,0.897059,0,,,,
cand_059,[*:1]c1nnnn1N,azole_ring,263,263,263,-44.3877,-53.3794,47.6302,0.193916,263,-103.163,-70.5922,149.705,0.247148,263,-20.4617,-21.0062,19.8635,0.193916,263,-0.207425,-0.2072,0.0754065,0.0190114,263,-0.858748,-0.795786,0.433079,0.0190114,263,-6.98236,-6.62048,3.61925,0.0152091,263,118.67,122.845,83.3248,0.893536,0,,,,
cand_059,[*:1]c1nnnn1[*:2],azole_ring,194,175,194,-26.3873,-41.0894,52.4419,0.298969,194,-126.844,-121.013,139.327,0.195876,194,-19.4866,-21.0062,16.0515,0.139175,194,-0.19239,-0.1922,0.0587953,0,194,-0.742164,-0.681318,0.323196,0,194,-6.04289,-5.89938,2.79345,0,194,131.25,153.101,79.5272,0.93299,0,,,,
cand_059,[*:2]c1nnnn1[*:1],azole_ring,173,157,173,-34.0333,-50.3194,51.8293,0.248555,173,-131.182,-114.956,156.346,0.184971,173,-18.9843,-20.4354,18.6879,0.16185,173,-0.209045,-0.2056,0.0606416,0,173,-0.772185,-0.683727,0.37818,0,173,-6.21278,-5.41703,3.22355,0.00578035,173,92.1341,86.5964,85.9195,0.83237,0,,,,
cand_059,[*:1]NNc1nnnn1N,hydrazo,141,141,141,-79.4888,-89.8194,53.1544,0.0992908,141,-161.353,-200.243,183.995,0.191489,141,-30.4547,-29.846,22.7671,0.0780142,141,-0.28686,-0.3047,0.117623,0.0212766,141,-1.16877,-1.18932,0.517254,0.0283688,141,-9.23042,-9.34891,4.05705,0.0283688,141,131.273,158.053,83.7566,0.893617,0,,,,
cand_059,[*:1]Nc1nnnn1N,azole_ring,117,117,117,-59.9975,-66.8794,44.8153,0.0940171,117,-186.246,-212.926,168.086,0.136752,117,-29.7261,-25.2841,22.2951,0.102564,117,-0.216974,-0.2358,0.0918678,0.042735,117,-1.02198,-0.972906,0.511969,0.042735,117,-8.3605,-8.25782,4.15794,0.034188,117,137.24,166.15,80.1014,0.91453,0,,,,
cand_059,[*:1]c1nnnn1N=[N+]=[N-],azide,110,110,110,-151.628,-154.654,40.252,0,110,-426.529,-467.881,189.723,0.0454545,110,-45.6466,-43.7945,24.1204,0.00909091,110,-0.331797,-0.3421,0.109924,0,110,-1.34764,-1.32211,0.54693,0.00909091,110,-10.5474,-10.4053,4.12258,0.00909091,110,124.273,142.374,80.7085,0.909091,0,,,,
cand_059,[*:1]N,amino,1,1,1,85.5346,85.5346,0,1,1,190.032,190.032,0,1,1,10.8464,10.8464,0,1,1,0.0165,0.0165,0,1,1,0.00346025,0.00346025,0,1,1,-0.150794,-0.150794,0,0,1,91.6894,91.6894,0,1,0,,,,
cand_059,[*:1]N=[N+]=[N-],azide,1,1,1,-86.7594,-86.7594,0,0,1,100.904,100.904,0,1,1,14.7743,14.7743,0,1,1,-0.0873,-0.0873,0,0,1,0.0228048,0.0228048,0,1,1,0.75468,0.75468,0,1,1,-14.7305,-14.7305,0,0,0,,,,
cand_059,[*:1]NN[*:2],hydrazo,1,1,1,36.4055,36.4055,0,1,1,177.189,177.189,0,1,1,6.81352,6.81352,0,1,1,0.0075,0.0075,0,1,1,0.04203,0.04203,0,1,1,0.433303,0.433303,0,1,1,43.0665,43.0665,0,1,0,,,,
cand_060,[*:1]/N=N\c1nnnn1[*:2],azo,323,323,323,-97.0465,-99.1148,37.1813,0,323,-345.317,-353.11,139.588,0.00309598,323,-33.5618,-31.164,17.7482,0.0340557,323,-0.266501,-0.2683,0.0775282,0,323,-1.01841,-0.93211,0.38828,0,323,-8.1733,-7.68341,3.21229,0,323,105.463,131.57,71.9353,0.885449,0,,,,
cand_060,[*:1]/N=N/c1nnnn1[*:2],azo,307,307,307,-102.759,-104.555,35.0629,0,307,-372.169,-375.624,150.207,0.00325733,307,-34.2766,-34.3344,17.9339,0.0228013,307,-0.285732,-0.2916,0.0809421,0,307,-1.06136,-1.03964,0.392652,0,307,-8.46836,-8.54102,3.22038,0,307,71.4439,89.7345,88.2654,0.739414,0,,,,
cand_060,[*:1]/N=N\c1nnnn1N,azo,141,141,141,-116.153,-126.225,52.6739,0,141,-339.798,-377.432,182.264,0.035461,141,-37.3165,-36.6595,22.6945,0.0425532,141,-0.294413,-0.3122,0.117491,0.0141844,141,-1.2111,-1.23135,0.516563,0.0212766,141,-9.6668,-9.78222,4.04984,0.0212766,141,87.901,114.987,84.1581,0.801418,0,,,,
cand_060,[*:1]/N=N\[*:2],azo,1,1,1,-36.4055,-36.4055,0,0,1,-177.189,-177.189,0,0,1,-6.81352,-6.81352,0,0,1,-0.0075,-0.0075,0,0,1,-0.04203,-0.04203,0,0,1,-0.433303,-0.433303,0,0,1,-43.0665,-43.0665,0,0,0,,,,
cand_061,[*:1]/N=[N+](/[O-])c1nnn(N[*:2])n1,azoxy,934,934,934,-71.7452,-76.1206,48.1795,0.0856531,934,-224.805,-220.565,109.284,0.0192719,934,-30.6051,-29.3394,14.6222,0.00642398,934,-0.209903,-0.2094,0.066249,0.00428266,934,-1.04926,-1.02441,0.388523,0,934,-9.53089,-9.37348,3.41594,0,934,113.599,120.181,83.7401,0.879015,0,,,,
cand_061,[*:1]/N=[N+](/[O-])c1nnn([*:2])n1,azoxy,634,634,634,-57.0705,-61.6656,48.6294,0.148265,634,-225.276,-218.842,97.6894,0.00157729,634,-28.5278,-27.7142,13.9841,0.00315457,634,-0.189968,-0.1875,0.0588638,0.00157729,634,-0.970353,-0.938449,0.3771,0,634,-8.88528,-8.59001,3.38137,0,634,89.3166,79.0918,84.4851,0.812303,0,,,,
cand_061,[*:2]n1nnc(/N=[N+](/[*:1])[O-])n1,azoxy,499,499,499,-52.1774,-56.8406,47.4245,0.162325,499,-219.645,-217.389,96.0673,0.00601202,499,-28.0167,-28.1055,13.7469,0.00400802,499,-0.18313,-0.1789,0.0545481,0.00200401,499,-0.98107,-0.941335,0.37269,0,499,-9.05928,-8.63059,3.36615,0,499,7.68957,-19.144,65.9102,0.388778,0,,,,
cand_061,[*:1]n1nnc(/N=[N+](/[*:2])[O-])n1,azoxy,122,122,122,-77.9584,-90.9606,47.2569,0.0737705,122,-233.982,-224.2,98.7342,0,122,-26.8883,-22.2758,14.4497,0.00819672,122,-0.218231,-0.2167,0.0601212,0,122,-0.996613,-0.889819,0.409578,0,122,-9.00764,-8.15234,3.63639,0,122,7.01084,-28.8195,71.9301,0.336066,0,,,,
cand_061,[*:1]c1nnn(N[N+](=O)[O-])n1,nitramine,7,7,7,8.85003,-1.31902,30.0333,0.285714,7,32.0783,40.8941,30.0437,0.714286,7,-0.309899,0,4.32491,0.428571,7,0.0036,0.0052,0.00595231,0.571429,7,-0.191146,-0.165703,0.106289,0,7,-2.28597,-2.02827,1.1473,0,7,19.4527,-31.626,89.1621,0.285714,0,,,,
cand_061,[*:1]Nn1nnc([*:2])n1,azole_ring,6,6,6,-2.42482,-2.19086,3.81759,0.166667,6,30.609,29.6694,32.6346,0.666667,6,1.25449,1.25449,1.37422,0.5,6,0.00253333,0.0024,0.00574096,0.5,6,-0.160806,-0.158258,0.0763186,0,6,-1.97509,-1.94542,0.876184,0,6,-9.89,-31.7337,48.0365,0.166667,0,,,,
cand_061,[*:1]c1nnn([*:2])n1,azole_ring,3,3,3,0.472307,-0.143699,2.16605,0.333333,3,1.66814,-0.507537,7.65037,0.333333,3,0,0,0,0,3,0.00123333,-0.0004,0.00563057,0.333333,3,-0.189486,-0.165703,0.0788033,0,3,-2.26598,-2.02827,0.907639,0,3,-35.3623,-32.7553,5.5224,0,0,,,,
cand_061,[*:1]c1nnn(N=[N+]=[N-])n1,azide,1,1,1,-74.3066,-74.3066,0,0,1,-28.4938,-28.4938,0,0,1,8.47667,8.47667,0,1,1,-0.0041,-0.0041,0,0,1,-0.00628501,-0.00628501,0,0,1,-0.320522,-0.320522,0,0,1,-45.7328,-45.7328,0,0,0,,,,
cand_061,[*:1]N=[N+]=[N-],azide,1,1,1,-74.3066,-74.3066,0,0,1,-28.4938,-28.4938,0,0,1,8.47667,8.47667,0,1,1,-0.0041,-0.0041,0,0,1,-0.00628501,-0.00628501,0,0,1,-0.320522,-0.320522,0,0,1,-45.7328,-45.7328,0,0,0,,,,
cand_061,[*:1]/N=[N+](\[*:2])[O-],azoxy,1,1,1,9.6194,9.6194,0,1,1,-33.6661,-33.6661,0,0,1,-6.49731,-6.49731,0,0,1,-0.0213,-0.0213,0,0,1,-0.396778,-0.396778,0,0,1,-4.33204,-4.33204,0,0,1,-12.5349,-12.5349,0,0,0,,,,
cand_062,[*:1]NNc1nnn([*:2])n1,hydrazo,323,323,323,-57.4503,-59.6408,37.4351,0.0650155,323,-153.847,-162.232,140.644,0.154799,323,-26.7272,-24.3504,17.7841,0.0650155,323,-0.246639,-0.2485,0.0777314,0.00619195,323,-0.88413,-0.798249,0.389297,0.00928793,323,-6.79252,-6.30689,3.22223,0.0154799,323,64.5665,90.799,72.0848,0.77709,0,,,,
cand_062,[*:1]NNc1nnnn1[*:2],hydrazo,309,309,309,-68.922,-69.2308,37.2363,0.038835,309,-178.472,-174.774,150.147,0.122977,309,-26.0515,-24.0585,17.9569,0.0355987,309,-0.275296,-0.2741,0.0796303,0,309,-0.929453,-0.876253,0.388462,0.00323625,309,-7.06804,-6.83362,3.17607,0.00323625,309,-31.1988,-55.3488,89.0199,0.330097,0,,,,
cand_062,[*:1]c1nnn(N)n1,azole_ring,263,263,263,-41.3075,-50.3108,47.6408,0.209125,263,-89.4212,-56.9026,149.738,0.304183,263,-20.4617,-21.0062,19.8635,0.193916,263,-0.195078,-0.1949,0.0755317,0.0228137,263,-0.766567,-0.703955,0.433735,0.026616,263,-6.03556,-5.67726,3.62572,0.0342205,263,34.5143,39.0077,83.6184,0.653992,0,,,,
cand_062,[*:1]Nc1nnn([*:2])n1,azole_ring,143,143,143,-32.4814,-38.6908,44.2719,0.230769,143,-137.468,-128.18,131.987,0.174825,143,-22.4197,-21.0062,16.4016,0.0979021,143,-0.181527,-0.1808,0.0599627,0.00699301,143,-0.710531,-0.655723,0.341341,0.00699301,143,-5.64822,-5.26494,2.89616,0.00699301,143,61.8893,82.3133,71.3304,0.79021,0,,,,
cand_062,[*:1]Nc1nnnn1[*:2],azole_ring,141,141,141,-41.071,-51.9908,41.5539,0.184397,141,-179.188,-158.73,140.643,0.0851064,141,-25.2427,-22.6077,17.3687,0.0567376,141,-0.212479,-0.21,0.0627672,0,141,-0.827192,-0.788546,0.364553,0,141,-6.5577,-6.21403,3.01803,0,141,-35.147,-53.63,83.6689,0.29078,0,,,,
cand_062,[*:1]NNc1nnn(N)n1,hydrazo,141,141,141,-76.3987,-86.7508,53.1867,0.113475,141,-147.567,-186.554,184.078,0.219858,141,-30.4547,-29.846,22.7671,0.0780142,141,-0.274472,-0.2924,0.117833,0.0283688,141,-1.07628,-1.09749,0.518676,0.0425532,141,-8.28052,-8.4057,4.07157,0.0425532,141,46.8412,74.2161,84.3909,0.673759,0,,,,
cand_062,[*:1]c1nnnn1N=[N+]=[N-],azide,123,123,123,-147.186,-152.541,43.0392,0,123,-436.762,-466.639,165.804,0.00813008,123,-48.0592,-45.2075,20.7721,0,123,-0.327883,-0.3291,0.10237,0,123,-1.33099,-1.26219,0.495816,0,123,-10.2533,-9.92949,3.6567,0,123,14.9292,15.1514,81.6027,0.544715,0,,,,
